CITY;CODE_INSEE;RESULT;POPULATION_TOTAL;RATE_SEX_WOMEN;RATE_SEX_MEN;RATE_SPC_FARMERS;RATE_SPC_BUSINESS;RATE_SPC_INACTIVES;RATE_SPC_EXECUTIVES;RATE_SPC_EMPLOYEES;RATE_SPC_WORKERS;RATE_SPC_INTERMEDIATES;RATE_SPC_RETIRED;RATE_FAMILY_CHILDREN;RATE_FAMILY_CHILDLESS;RATE_FAMILY_SINGLE_PARENT;RATE_ONE_WOMAN;RATE_ONE_MAN;RATE_FAMILY;Ménage sans famille à plusieurs personnes ;RATE_ONE_PERSON;RATE_AGE_80+;De 15 à 24 ans ;RATE_AGE_25_39;RATE_AGE_40_54;RATE_AGE_55_64;RATE_AGE_65_79;RATE_SINGLE;RATE_DIVORCED;RATE_LIVEIN_PARTNER;RATE_MARRIED;RATE_CIVIL_PARTNER;RATE_WIDOWED;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;pct_abstention;pct_blancs;pct_nuls
Longlaville;54321;GAUCHE;2276.995889;52.75891370285867;47.24108629714133;0.0;3.261568129346657;21.642736825624524;3.245219411507954;17.485579547605017;18.482348903108672;10.751478759927275;25.131068422879892;46.82458041100135;21.70739167285339;10.735545864659223;10.82071896529454;8.833239970772738;79.26751799243148;1.0785230715012504;19.653958936067276;6.860322122334248;14.513776972568731;22.326957581114677;24.162572493509767;16.13057671449305;16.005794115979523;28.92159488658528;8.776439271466078;12.550466990786418;40.42775301399208;2.152951114298959;7.17079477279955;1284.0;442.0;842.0;9.0;16.0;817.0;34.42;1.07;1.9
Longuyon;54322;DROITE;5032.651822;54.188032068543876;45.811967931456124;0.6830417545225917;2.046752308861424;19.293338599540526;2.5339017082366686;15.655404441766324;17.589450804043597;9.612210834111975;32.58589957207445;35.36605121815637;29.196357903735787;14.53169596996611;12.801752113738814;6.908882082405262;79.09410509185827;1.195260711997652;19.710634196144078;10.674313275139518;11.875211663583903;17.839537376417105;22.205115534029233;16.57446874236107;20.83135340846918;23.46710228127391;7.91861403532118;10.350520506971378;42.74618470706804;3.8402405685014283;11.677337900864075;3725.0;1327.0;2398.0;22.0;13.0;2363.0;35.62;0.92;0.54
Longwy;54323;GAUCHE;15303.999294;51.67735461290821;48.322645379318054;0.0;2.3175182961993257;20.723832438370337;4.414289002421413;19.622485691908203;19.19445791578438;10.390387367272684;23.337029280269917;39.47071412482516;19.731226491782927;14.289585793808651;13.189987409313325;11.89757224906469;73.49152641041672;1.4209139377394957;25.087559658378016;7.531372681275078;15.2789424750749;23.935772880469127;25.012002152858194;13.609788941685993;14.632120868636708;33.5320012119073;9.357398515384716;10.250784806075302;35.86712385383521;2.6642647768983387;8.328426835899135;7188.0;2656.0;4532.0;59.0;17.0;4456.0;36.95;1.3;0.38
Lorey;54324;DROITE;87.0;56.24999948814655;43.75000051185345;0.0;0.0;37.49999965876437;0.0;18.749999829382183;12.500000341235632;6.249999488146553;24.999999317528733;47.368420689655174;21.052631034482758;15.78947356321839;10.526316091954023;5.263157471264368;84.21052643678162;0.0;15.78947356321839;2.597402852528873;19.480519990772034;18.181818564507594;29.870129997693013;16.883117138243158;12.987012859449848;23.376622866370823;7.792207154392103;15.584415711978721;38.96103857834955;7.792207154392103;6.493507131322182;78.0;20.0;58.0;0.0;0.0;58.0;25.64;0.0;0.0
Loromontzey;54325;DROITE;78.0;42.857142857142854;57.14285714285714;7.142857142857142;0.0;28.57142857142857;0.0;7.142857142857142;14.285714285714285;14.285714285714285;28.57142857142857;18.75;25.0;37.5;0.0;18.75;81.25;0.0;18.75;4.477611443928466;14.92537349532475;16.417909635519308;29.850745478977103;13.432835843457797;20.895522591120173;32.83582078271102;5.9701490957954215;11.940298191590843;34.328358434577964;5.9701490957954215;8.955224399529332;85.0;16.0;69.0;1.0;1.0;67.0;18.82;1.45;1.45
Lubey;54326;DROITE;215.0;52.9411760811137;47.05882331697112;0.0;2.941176683028889;14.705882211314075;0.0;14.705882211314075;17.647058894342965;14.705882211314075;35.29411778868593;59.09090930232558;27.272727441860468;0.0;11.363636279069768;2.2727274418604653;86.36363627906977;0.0;13.636363720930234;4.891304116160922;12.500000207596058;16.84782615013793;29.347826357733986;22.282608993507385;14.130434728453201;17.391304323756977;4.891304116160922;7.608695537845649;56.5217394674023;5.434782843369455;8.152173711464698;188.0;44.0;144.0;2.0;0.0;142.0;23.4;1.39;0.0
Ludres;54328;CENTRE;5751.999531;53.20078573116689;46.79921426883312;0.19967006877572185;2.8787997736287396;8.243788382241304;14.939239480453514;14.622567199283354;6.774951472642177;16.766814655557774;35.57416894735558;44.10840191009049;30.62646426700482;11.04093450594546;8.520195896378976;5.011879946205093;85.77580066565551;0.6921234917604168;13.53207584258407;8.009671524740192;11.392381435319159;14.047538938734046;22.98926922075196;17.184145810818446;26.3769930696362;21.46990391150237;7.053945562625138;6.690472940807739;48.52841431576459;8.182103452673244;8.075159816626917;5040.0;1245.0;3795.0;47.0;19.0;3729.0;24.7;1.24;0.5
Lunéville;54329;DROITE;17241.337024;53.246762813620194;46.75323718637979;0.11595363284599025;2.407770023980443;19.591581948583475;4.66596887247822;18.74082175145351;12.29348927699533;11.825957340025289;30.35845714709208;33.982030917000884;22.307095184360104;16.771757949947723;14.536375795631567;11.247435951751395;73.06088405710874;1.1553042013083266;25.783811741582944;9.373306302851924;15.51585721142937;19.93036945928385;20.29550474792778;15.916017129503803;18.96894514900327;33.21016256830282;9.749609258174798;8.935994985160095;33.88534658776292;5.105978301818322;9.112908292238068;12626.0;4569.0;8057.0;119.0;58.0;7880.0;36.19;1.48;0.72
Lupcourt;54330;CENTRE;416.0;47.49086045635897;52.509139543641034;0.0;7.112667599490196;10.657783091864136;11.030900170852245;14.15256831542491;5.762531495078902;21.411242284351527;29.87230704293809;53.73868533653846;37.16423629807692;0.0;5.198330528846154;3.898747836538462;90.90292163461538;0.0;9.097078365384617;5.143569112091776;12.49667007377958;13.760737548969985;29.522417015803775;18.52380411187332;20.552802426308876;18.81788144118742;2.9693767286477284;7.438372027610585;60.09322173095938;5.450293323056781;5.230854748538116;362.0;75.0;287.0;15.0;2.0;270.0;20.72;5.23;0.7
Magnières;54331;DROITE;284.0;45.746633277976514;54.253366722023486;0.0;2.158445314259639;4.589124439507356;2.158445314259639;8.90185324199711;17.807868310023746;15.252190250773179;49.13207312917933;46.25645105633803;28.090720070422538;0.0;8.51595704225352;13.625531338028168;74.34717112676056;3.5113401408450704;22.141488732394365;10.017531803240235;8.793907116964693;16.918611350854988;21.532790333575054;21.636895111727988;21.100264283637042;23.43823144892581;7.1315069010851255;11.73430446636647;39.42392577969972;7.6169913043610356;10.655040099561825;234.0;42.0;192.0;2.0;0.0;190.0;17.95;1.04;0.0
Maidières;54332;DROITE;1495.0;53.14960632362074;46.850393676379255;0.0;2.7559055380729487;11.811023644910566;10.629921249028786;12.59842521600615;11.811023644910566;18.110236213675236;32.28346457187256;45.637583879598665;32.21476508361204;3.691275183946489;11.07382548494983;6.375838929765887;81.5436241471572;1.0067114381270903;17.44966441471572;10.215482841181165;11.811652035115722;19.233838786911413;21.787709497206702;17.238627294493217;19.71268954509178;22.505985634477256;5.985634477254589;9.177972865123703;46.52833200319234;7.342378292098963;8.459696727853153;1219.0;347.0;872.0;16.0;8.0;848.0;28.47;1.83;0.92
Mailly-sur-Seille;54333;DROITE;242.998919;54.220142932453165;45.77985660338881;2.3500390802496933;0.0;13.150105310031016;4.387594905000404;20.015468623418304;13.388564642527948;18.281317123053455;28.426910315719176;48.15344260852453;33.33687175785337;7.601046159386413;4.3634560366089525;6.545183849151197;89.09136011423985;0.0;10.90863988576015;8.540197603063453;13.788887835123354;18.276720373727446;25.932519014421736;17.48794982400388;15.973725349660134;18.99726764858612;3.486027684407241;13.138835207308503;48.763995539462314;5.538757334467254;10.075116585768567;187.0;44.0;143.0;0.0;2.0;141.0;23.53;0.0;1.4
Mairy-Mainville;54334;DROITE;545.996654;54.255318088930046;45.744681911069954;0.0;9.798477829285055;12.037704943439454;8.787436478549786;13.98257654865385;15.31429800187913;17.629907429988883;22.449598768203842;54.70734972672561;29.080003849254354;3.8773338343571604;7.561196886016081;2.8354488780438567;87.66468722718582;1.9386670087542333;10.396645764059938;4.06048096934952;13.473320563435182;21.465621548995585;30.64707264718708;13.050518383642315;17.302985887390314;22.826872756541132;4.572002549749259;9.905782481825161;47.603110688495164;9.353187651878821;5.7390438715104555;428.0;88.0;340.0;6.0;1.0;333.0;20.56;1.76;0.29
Maixe;54335;DROITE;405.0;52.96577256300266;47.034227436997334;4.234230064663857;1.3046472374651104;3.999324217473489;8.458929578198392;15.225059812434406;10.002733918689689;18.22753583874712;38.547539040105235;41.25858444444444;37.069870617283954;5.972656049382716;9.157685185185185;6.541203703703704;84.30111111111111;0.0;15.69888888888889;6.668787047755642;9.01435673859216;23.579208545303736;24.718816535295847;17.855172108231955;18.1636584285436;18.33858077515892;6.0406434546165135;11.470852148396222;46.88133698100257;9.629166086054305;7.639420554771462;328.0;69.0;259.0;2.0;1.0;256.0;21.04;0.77;0.39
Malavillers;54337;DROITE;125.0;58.82352999307958;41.176470995155704;0.0;0.0;11.764705998615916;5.882352999307958;47.058823994463665;0.0;17.647058997923875;17.647058997923875;33.333333599999996;38.0952384;14.2857144;14.2857144;0.0;85.71428560000001;0.0;14.2857144;5.8823527778546705;10.784313426066896;26.470588425836215;22.549019907266434;16.666667129411767;17.64705925905421;18.627451388696656;4.901960648212225;18.627451388696656;44.11764768489043;1.9607842592848903;11.764705555709341;112.0;34.0;78.0;0.0;2.0;76.0;30.36;0.0;2.56
Malleloy;54338;DROITE;986.0;53.14617646019894;46.85382353980106;0.6909468398889655;1.8907051283252874;14.111250442534388;11.802919172174628;11.394150226506374;12.172948395169012;19.64148471572974;28.295595079671603;56.736323935091285;30.146475050709938;4.450971095334685;5.777486612576064;2.888743306288032;91.3337700811359;0.0;8.666229918864097;7.61513517988944;11.751187653563758;21.799266327436605;24.64980720558559;16.28529293863243;17.899310818956344;17.79950566210439;3.858346123428912;10.817074911246078;49.64536859286283;10.097582758191184;7.782121952166607;758.0;145.0;613.0;5.0;2.0;606.0;19.13;0.82;0.33
Malzéville;54339;GAUCHE;7641.0;53.85304438631562;46.14695561368438;0.077814520505702;4.668871667475773;13.386304255716732;13.461913312051657;14.785005330179821;10.117849037603023;18.13078497952743;25.371456912551775;41.291245831697424;21.39577983248266;15.19924225886664;10.959019486978145;8.480240112550714;77.88626792304673;2.6744724774244206;19.439259599528857;6.878388845855926;13.152594887683966;20.52672347017816;23.268783888458557;16.62277304415182;19.550735863671573;28.78388845855926;8.690937257939582;9.186676994577848;38.90007745933385;7.66847405112316;6.769945778466305;5660.0;1543.0;4117.0;41.0;24.0;4052.0;27.26;1.0;0.58
Mamey;54340;DROITE;335.0;57.637042576533496;42.36295742346652;1.6629032960949146;5.171406737398349;27.43021648640727;0.0;20.471202731375506;18.505768563197268;15.088093417299772;11.67040876822692;62.024200895522384;20.47573701492537;10.31724895522388;4.309688059701493;2.8731253731343283;92.81718686567163;0.0;7.1828131343283586;5.230374616265441;14.354276698409818;21.933285353242045;29.170745993293867;15.819356041815007;13.491960916088756;21.48971346569051;2.2196640711825424;14.126250714659403;49.27224995795505;8.459466373552758;4.432655416959733;253.0;52.0;201.0;2.0;1.0;198.0;20.55;1.0;0.5
Mandres-aux-Quatre-Tours;54343;DROITE;201.0;56.666666597014924;43.333333402985076;13.333333194029851;6.666666945273632;10.000000069651742;3.33333312437811;23.333333263681595;10.000000069651742;6.666666945273632;26.666666388059703;57.14285721393034;19.047618905472635;14.285714427860697;7.142857213930348;2.38095223880597;90.47619054726368;0.0;9.523809452736318;8.974359033604168;12.820512905148812;29.487179681842264;28.205128391327385;8.33333305826636;12.179486929811004;20.512820648238097;1.282051290514881;14.743589510840765;44.8717945078601;11.538461614633931;7.051281767751479;150.0;20.0;130.0;3.0;0.0;127.0;13.33;2.31;0.0
Mangonville;54344;DROITE;209.0;45.945945799154906;54.0540542008451;0.0;2.702702438478826;13.513513278647846;8.108107858563336;5.40540542008451;35.13513495898589;2.702702438478826;32.43243252050706;50.0;33.33333349282297;4.761904784688996;4.761904784688996;7.142856937799043;88.09523827751195;0.0;11.904761722488038;4.864864666766857;11.891891846176968;16.756756512943824;28.648648922938197;18.378378256471915;19.45945923088484;21.081080974412924;5.405405435882023;9.729729897351122;55.135135333233144;5.405405435882023;3.2432434870561764;176.0;32.0;144.0;5.0;0.0;139.0;18.18;3.47;0.0
Manoncourt-en-Vermois;54345;DROITE;338.0;58.015747180198055;41.984252819801945;0.0;3.364999456521013;13.863044428114577;8.862885610831746;25.376137348149037;14.53435571481081;9.467465317413513;24.53111248725322;36.887515384615384;29.076157692307692;24.342096745562127;6.4628204142011825;3.231410059171598;90.30576952662722;0.0;9.694230473372782;4.29273246173815;17.777901517848672;20.27654029900712;28.31049879143527;12.04622618281165;17.29610074715913;22.781522782239755;3.7705817375954624;9.546039931777912;51.09644360288378;6.162188479893238;6.64322383537565;264.0;35.0;229.0;4.0;1.0;224.0;13.26;1.75;0.44
Manoncourt-en-Woëvre;54346;DROITE;254.0;40.54054047152068;59.45945952847933;8.108108094304137;10.810810962654504;2.702702868350368;10.810810962654504;10.810810962654504;5.405405225953769;10.810810962654504;40.54054047152068;47.916666535433066;33.333333464566934;6.25;2.0833334645669295;10.416666535433071;87.5;0.0;12.5;8.121827411167512;7.614213197969544;23.85786802030457;27.918781725888326;12.690355329949238;19.796954314720814;14.213197969543149;2.5380710659898478;11.6751269035533;48.73096446700508;12.690355329949238;10.152284263959391;172.0;27.0;145.0;0.0;3.0;142.0;15.7;0.0;2.07
Manonville;54348;DROITE;239.0;51.35135125079846;48.64864874920154;0.0;2.702702501596926;16.216216072569235;8.108108036284618;13.513513570972307;13.513513570972307;18.91891910566;27.027027141944615;68.08510627615063;17.021276569037656;0.0;6.382978661087867;4.255319246861925;85.10638284518829;4.255319246861925;10.638297907949791;9.999999792116274;16.31578959950857;13.684210296549566;28.94736869458385;17.368421320692175;13.684210296549566;20.526315964533662;4.210526365025093;6.842105148274783;56.84210514827478;7.368421008866584;4.210526365025093;196.0;34.0;162.0;1.0;1.0;160.0;17.35;0.62;0.62
Manonviller;54349;DROITE;171.0;59.25925928573148;40.740740714268526;3.703703571342623;0.0;14.81481500012033;7.407407142685246;18.518518571462952;0.0;11.111111428777706;44.44444428561115;57.57575730994152;12.121212280701755;12.121212280701755;9.090909356725147;3.030302923976608;81.81818187134502;6.060605847953216;12.121212280701755;6.0606060606060606;9.848484848484848;21.96969696969697;21.21212121212121;15.151515151515152;25.757575757575758;17.424242424242426;3.787878787878788;6.0606060606060606;50.75757575757576;14.393939393939394;7.575757575757576;132.0;31.0;101.0;1.0;1.0;99.0;23.48;0.99;0.99
Marainviller;54350;DROITE;702.0;50.622644664233526;49.3773555048733;0.0;2.5417989170145017;9.55884890165326;7.946833489425982;17.768481505652797;18.74730125582536;19.78062650444305;23.65610925687822;49.666299002849;30.71979188034188;7.71075811965812;5.951575498575498;5.951575498575498;88.09684914529915;0.0;11.903150854700854;7.029877459618626;13.690832299955085;22.16610685824554;25.652153909094714;16.184824253007076;15.276205393717785;24.186172621071947;3.531076636328148;11.410826596336085;43.66287507575016;10.65110720551453;6.557942038637964;556.0;120.0;436.0;3.0;5.0;428.0;21.58;0.69;1.15
Marbache;54351;DROITE;1671.0;47.62680550370389;52.373194496296115;0.0;2.6083147632388757;9.026473702769081;5.499939041738424;16.313829769807047;13.481862611767978;22.135981974102094;30.93359806394792;48.81541693596648;27.350008737283066;10.504895990424895;6.360408916816278;5.782189886295632;86.67032172351885;1.1870795332136446;12.142598803111909;7.288813145385397;12.859412888632276;21.520128087797048;24.213287881760927;15.7267362542986;18.39162166938225;23.71516536523119;4.885658759813228;11.6490579926638;43.71124321045661;9.704449805840621;6.334425011481542;1150.0;273.0;877.0;7.0;5.0;865.0;23.74;0.8;0.57
Maron;54352;GAUCHE;831.002829;45.399544634168706;54.600455365831294;0.0;2.841170238839945;6.35974978095385;19.83923266571236;14.862631417328698;6.357145304525222;16.30775275372438;33.43231783891554;51.335420784710706;35.860564079981;1.215837136458172;4.88110155398761;5.491239188067794;88.41182212148642;1.215837136458172;10.372340742055403;4.575415835167576;12.641974513790357;19.798036182915084;25.58679961468153;15.97316892747576;21.42460478294726;19.916740087712576;5.151326293417995;12.10425390725576;48.148512309763994;10.384655360487315;4.294512041362364;698.0;165.0;533.0;6.0;8.0;519.0;23.64;1.13;1.5
Mars-la-Tour;54353;DROITE;829.540324;54.408623298773165;45.59137670122683;2.39807732754405;3.8801962109665924;16.936755375037293;4.339406783346011;18.291756177489237;9.27581307703807;13.242774067851093;31.63522110759251;42.4901343313119;23.68316226662418;15.668783329693808;11.094671872756363;4.568394314728936;81.8420798070812;2.494854005433496;15.6630661874853;12.395025898770038;11.058273023465583;19.269923535761524;23.638071318285228;16.072340545874617;17.566365810540717;20.770323067315275;5.750830252375746;9.226420371802407;45.1391205643351;6.7313690141817535;12.381936597292025;655.0;130.0;525.0;10.0;5.0;510.0;19.85;1.9;0.95
Marthemont;54354;GAUCHE;51.0;55.55555555555556;44.44444444444444;0.0;0.0;0.0;44.44444444444444;0.0;11.11111111111111;33.33333333333333;11.11111111111111;58.333333333333336;16.666666666666664;16.666666666666664;0.0;8.333333333333332;91.66666666666666;0.0;8.333333333333332;5.0;10.0;30.0;25.0;20.0;10.0;22.5;5.0;20.0;47.5;0.0;5.0;35.0;2.0;33.0;2.0;0.0;31.0;5.71;6.06;0.0
Martincourt;54355;DROITE;228.0;45.71368895597986;54.28631104402015;2.8505795181799387;0.0;8.583063604190146;11.433643122370086;2.8610210343297835;14.273781124400179;20.01670672656023;39.98120486996965;52.51279254385965;39.985380263157886;0.0;2.5036548245614036;4.998172368421053;92.49817236842105;0.0;7.501827631578947;5.07638375378263;14.83105848433979;16.661573327538818;32.00979594685582;12.738588182451322;18.68260132426002;23.408519824993796;2.044841758700825;9.683232425389894;47.02462029270191;9.166068290412682;8.672718427029293;75.0;13.0;62.0;1.0;0.0;61.0;17.33;1.61;0.0
